#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T3_FOM_000000000059	11.0872	4115	0.0000	100.0000	4115	215	242	0.2887	10	6.11
T3_FOM_000000000060	10.1702	3008	0.0000	99.9335	3006	155	152	0.3003	10	4.52
T3_FOM_000000000061	7.8086	5250	0.0000	100.0000	5250	210	200	0.3123	7	3.03
T3_FOM_000000000062	7.9795	2931	0.0000	100.0000	2931	117	117	0.2389	8	2.82
T3_FOM_000000000063	10.9481	1695	0.0000	100.0000	1695	97	89	0.3484	11	4.37
T3_FOM_000000000064	11.4163	1374	0.0000	99.6361	1369	76	81	0.3320	12	5.59
T3_FOM_000000000065	14.3386	1081	0.0000	98.3349	1063	74	81	0.3628	15	5.91
T3_FOM_000000000066	9.5389	1184	0.0000	100.0000	1184	58	55	0.3292	9	4.50
T3_FOM_000000000067	8.6672	5664	0.0000	100.0000	5664	242	249	0.2955	9	2.96
T3_FOM_000000000068	7.2824	1112	0.0000	100.0000	1112	41	40	0.3654	7	3.28
T3_FOM_000000000069	48.4501	3526	0.0000	100.0000	3526	855	856	0.4062	11	110.82
T3_FOM_000000000070	8.7158	4381	0.0000	99.8174	4373	190	192	0.3721	9	3.16
T3_FOM_000000000071	6.7675	1389	0.0000	94.6724	1315	47	47	0.3470	7	2.98
T3_FOM_000000000072	9.4135	4075	0.0000	99.9264	4072	189	195	0.2842	9	3.88
T3_FOM_000000000073	9.6642	5018	0.0000	100.0000	5018	242	243	0.3731	9	3.57
T3_FOM_000000000074	7.3216	1225	0.0000	100.0000	1225	50	40	0.2383	7	3.02
T3_FOM_000000000075	7.5528	1402	0.0000	100.0000	1402	55	51	0.2358	8	3.34
T3_FOM_000000000076	9.1899	5593	0.0000	99.9464	5590	253	261	0.3518	9	3.14
T3_FOM_000000000077	10.3063	1998	0.0000	100.0000	1998	100	106	0.2812	10	3.54
T3_FOM_000000000078	8.5798	3567	0.0000	99.4673	3548	153	153	0.3281	8	3.09
T3_FOM_000000000079	10.4929	3023	0.0000	100.0000	3023	159	158	0.2943	9	5.65
T3_FOM_000000000080	6.1471	2733	0.0000	100.0000	2733	84	84	0.3370	6	2.22
T3_FOM_000000000081	10.4027	2029	0.0000	99.0143	2009	108	103	0.3274	9	4.88
T3_FOM_000000000082	8.5676	10026	0.0000	100.0000	10026	429	430	0.3093	8	2.96
T3_FOM_000000000083	34.8117	1296	0.0000	100.0000	1296	245	205	0.2573	22	28.05
T3_FOM_000000000084	9.1597	7063	0.0000	100.0000	7063	325	322	0.3662	9	3.17
T3_FOM_000000000085	11.2099	2435	0.0000	100.0000	2435	131	142	0.3840	12	3.71
T3_FOM_000000000086	12.9384	1251	0.0000	98.1615	1228	81	81	0.3273	10	9.83
T3_FOM_000000000087	10.5618	1730	0.0000	98.4971	1704	91	92	0.2723	10	4.63
T3_FOM_000000000088	7.7220	1230	0.0000	100.0000	1230	46	49	0.4343	8	2.46
T3_FOM_000000000089	13.0861	1451	0.0000	99.2419	1440	98	92	0.3729	13	6.48
T3_FOM_000000000090	10.8791	5309	0.0000	100.0000	5309	288	290	0.3452	10	4.81
T3_FOM_000000000091	13.5654	3028	0.0000	98.8111	2992	207	203	0.2883	14	6.08
T3_FOM_000000000092	24.5023	3926	0.0000	100.0000	3926	484	480	0.3208	25	6.09
T3_FOM_000000000093	25.5785	2363	0.0000	100.0000	2363	326	280	0.4390	9	39.40
T3_FOM_000000000094	7.7165	2691	0.0000	100.0000	2691	104	104	0.3768	8	3.12
T3_FOM_000000000095	12.9566	1544	0.0000	99.2228	1532	104	96	0.3573	12	5.74
T3_FOM_000000000096	10.0418	2868	0.0000	100.0000	2868	146	142	0.3754	10	3.39
T3_FOM_000000000097	7.5708	1200	0.0000	100.0000	1200	43	48	0.2852	7	3.24
T3_FOM_000000000098	10.6597	6433	0.0000	100.0000	6433	345	341	0.2933	9	9.91
T3_FOM_000000000099	9.3207	2242	0.0000	99.7770	2237	104	105	0.2846	9	3.43
T3_FOM_000000000100	8.3320	1271	0.0000	99.7640	1268	52	54	0.3238	8	3.58
T3_FOM_000000000101	4.2207	1278	0.0000	99.4523	1271	27	27	0.3689	4	1.77
T3_FOM_000000000102	9.8439	1147	0.0000	100.0000	1147	56	57	0.3149	9	4.72
T3_FOM_000000000103	11.1519	8402	0.0000	99.9405	8397	461	476	0.3474	11	4.31
T3_FOM_000000000104	8.6085	3949	0.0000	98.6072	3894	176	164	0.3692	8	3.34
T3_FOM_000000000105	9.6900	7100	0.0000	100.0000	7100	343	345	0.3535	10	3.40
T3_FOM_000000000106	9.8730	4424	0.0000	100.0000	4424	217	220	0.3644	10	3.71
T3_FOM_000000000107	9.9113	3688	0.0000	100.0000	3688	174	192	0.3393	10	3.49
T3_FOM_000000000108	8.8174	1791	0.0000	99.6650	1785	85	73	0.2573	9	3.17
T3_FOM_000000000109	8.8757	3549	0.0000	100.0000	3549	159	156	0.3245	9	3.01
T3_FOM_000000000110	8.3596	5311	0.0000	99.6423	5292	216	228	0.2932	8	3.49
T3_FOM_000000000111	12.7107	3170	0.0000	99.9369	3168	208	195	0.3823	11	6.28
T3_FOM_000000000112	8.8603	3995	0.0000	100.0000	3995	181	173	0.3016	8	4.30
T3_FOM_000000000113	9.9818	4017	0.0000	100.0000	4017	204	197	0.3061	9	3.92
T3_FOM_000000000114	9.4329	4093	0.0000	99.4381	4070	193	193	0.2915	9	4.89
T3_FOM_000000000115	13.0636	1179	0.0000	100.0000	1179	75	79	0.2990	13	7.09
T3_FOM_000000000116	11.6871	1451	0.0000	100.0000	1451	84	86	0.3406	12	4.82
T3_FOM_000000000117	32.5128	3280	0.0000	99.9390	3278	514	553	0.3191	15	53.67
T3_FOM_000000000118	20.3256	1508	0.0000	99.8674	1506	148	159	0.3212	19	8.45
T3_FOM_000000000119	8.0514	1129	0.0000	100.0000	1129	51	40	0.2426	6	6.99
T3_FOM_000000000120	9.4363	6134	0.0000	100.0000	6134	291	288	0.3375	9	3.39
T3_FOM_000000000121	8.8455	9381	0.0000	100.0000	9381	418	412	0.3661	9	2.94
T3_FOM_000000000122	9.5008	3025	0.0000	100.0000	3025	145	143	0.3612	9	4.13
T3_FOM_000000000123	8.0446	2423	0.0000	100.0000	2423	94	101	0.3293	8	2.72
T3_FOM_000000000124	13.2111	3041	0.0000	100.0000	3041	204	198	0.2824	11	8.73
T3_FOM_000000000125	8.8996	2639	0.0000	99.9621	2638	116	119	0.3456	9	3.99
T3_FOM_000000000126	10.2268	8712	0.0000	100.0000	8712	446	445	0.3354	10	3.10
T3_FOM_000000000127	6.0054	2581	0.0000	100.0000	2581	79	76	0.3214	6	2.96
T3_FOM_000000000128	9.6792	1197	0.0000	96.9089	1160	60	56	0.2990	10	4.22
T3_FOM_000000000129	9.3139	6324	0.0000	99.9367	6320	293	296	0.3456	9	3.47
T3_FOM_000000000130	14.2861	1398	0.0000	100.0000	1398	97	103	0.3040	15	5.79
T3_FOM_000000000131	9.1841	10180	0.0000	99.9902	10179	470	465	0.3441	9	3.06
T3_FOM_000000000132	15.3908	2623	0.0000	100.0000	2623	188	216	0.4051	9	20.78
T3_FOM_000000000133	12.0104	1824	0.0000	100.0000	1824	111	108	0.3873	11	4.66
T3_FOM_000000000134	10.0668	9179	0.0000	99.9455	9174	456	468	0.3237	10	3.01
T3_FOM_000000000135	9.6663	7238	0.0000	99.4612	7199	354	346	0.3620	10	4.13
T3_FOM_000000000136	18.5869	2970	0.0000	99.9663	2969	291	261	0.3551	13	19.59
T3_FOM_000000000137	17.3866	3277	0.0000	100.0000	3277	276	294	0.3553	13	11.94
T3_FOM_000000000138	9.5167	1796	0.0000	100.0000	1796	80	91	0.3067	8	6.07
T3_FOM_000000000139	10.0664	11466	0.0000	100.0000	11466	566	589	0.3438	9	7.88
T3_FOM_000000000140	12.8180	2824	0.0000	98.8314	2791	177	185	0.3948	11	6.38
T3_FOM_000000000141	7.2848	2128	0.0000	99.7650	2123	81	74	0.3012	7	2.94
T3_FOM_000000000142	8.3691	1577	0.0000	100.0000	1577	65	67	0.3386	8	3.46
T3_FOM_000000000143	9.5141	1838	0.0000	99.3471	1826	88	87	0.3388	9	3.81
T3_FOM_000000000144	6.6760	1287	0.0000	98.5237	1268	41	45	0.2574	7	3.01
T3_FOM_000000000145	8.8884	4365	0.0000	100.0000	4365	193	195	0.3265	9	3.26
T3_FOM_000000000146	191.1211	3865	0.0000	100.0000	3865	3755	3633	0.4304	197	36.22
T3_FOM_000000000147	9.7321	5117	0.0000	100.0000	5117	249	249	0.3929	10	3.70
T3_FOM_000000000148	6.8376	1170	0.0000	94.7009	1108	40	40	0.3746	7	3.69
T3_FOM_000000000149	8.5114	1316	0.0000	100.0000	1316	56	56	0.2460	9	2.96
T3_FOM_000000000150	9.4276	3351	0.0000	100.0000	3351	157	159	0.2368	9	3.70
T3_FOM_000000000151	9.6164	8474	0.0000	100.0000	8474	407	408	0.3626	9	3.59
T3_FOM_000000000152	12.1873	7417	0.0000	100.0000	7417	469	435	0.3237	11	6.59
T3_FOM_000000000153	62.1945	15659	0.0000	100.0000	15659	5422	4327	0.3631	11	315.73
T3_FOM_000000000154	6.9838	1789	0.0000	99.7205	1784	64	61	0.3770	7	3.35
T3_FOM_000000000155	10.6665	1724	0.0000	100.0000	1724	97	87	0.3501	10	5.54
T3_FOM_000000000156	10.9953	7241	0.0000	99.9033	7234	408	388	0.2779	10	10.08
T3_FOM_000000000157	13.4969	3498	0.0000	99.9142	3495	228	244	0.3809	13	5.98
T3_FOM_000000000158	10.7046	8152	0.0000	99.9755	8150	444	430	0.3652	11	3.62
T3_FOM_000000000159	10.0234	1456	0.0000	99.8626	1454	67	80	0.3173	10	3.41
T3_FOM_000000000160	8.2619	3437	0.0000	100.0000	3437	145	139	0.3485	8	2.67
T3_FOM_000000000161	27.2857	2163	0.0000	99.4452	2151	283	308	0.3317	19	20.03
T3_FOM_000000000162	7.4887	2791	0.0000	100.0000	2791	106	103	0.3583	7	2.91
T3_FOM_000000000163	28.1775	1594	0.0000	100.0000	1594	214	235	0.3484	15	26.60
T3_FOM_000000000164	23.4186	1180	0.0000	100.0000	1180	150	127	0.3517	18	12.86
T3_FOM_000000000165	29.9522	1381	0.0000	100.0000	1381	206	208	0.4792	29	8.98
T3_FOM_000000000166	9.6179	4865	0.0000	99.8150	4856	240	228	0.3823	9	3.46
T3_FOM_000000000167	9.7464	4649	0.0000	99.9570	4647	228	225	0.2661	10	3.19
T3_FOM_000000000168	8.1230	3545	0.0000	100.0000	3545	142	146	0.3145	8	3.55
T3_FOM_000000000169	10.5911	8146	0.0000	99.9263	8140	430	433	0.3369	10	3.51
T3_FOM_000000000170	16.5452	4178	0.0000	99.9761	4177	346	345	0.3392	17	4.44
T3_FOM_000000000171	6.8697	1727	0.0000	100.0000	1727	58	61	0.3687	6	2.56
T3_FOM_000000000172	14.9567	2172	0.0000	100.0000	2172	179	146	0.2978	11	11.93
T3_FOM_000000000173	12.6595	6381	0.0000	100.0000	6381	400	408	0.3031	9	14.52
T3_FOM_000000000174	11.2930	2846	0.0000	100.0000	2846	152	169	0.3965	10	6.42
T3_FOM_000000000175	15.0086	1045	0.0000	96.9378	1013	85	72	0.2514	13	9.80
T3_FOM_000000000176	9.1645	4766	0.0000	100.0000	4766	221	216	0.3701	9	2.81
T3_FOM_000000000177	8.3969	3454	0.0000	99.7973	3447	145	145	0.3350	7	3.96
T3_FOM_000000000178	26.7578	1028	0.0000	99.0272	1018	148	127	0.3515	26	11.53
T3_FOM_000000000179	12.9369	1315	0.0000	100.0000	1315	82	88	0.2341	10	9.15
T3_FOM_000000000180	5.6077	1356	0.0000	100.0000	1356	41	35	0.3514	6	1.63
T3_FOM_000000000181	8.8795	1610	0.0000	100.0000	1610	69	74	0.3482	8	4.09
T3_FOM_000000000182	7.6377	1427	0.0000	100.0000	1427	55	54	0.3240	8	3.21
T3_FOM_000000000183	8.8854	1169	0.0000	100.0000	1169	48	56	0.3724	9	3.44
T3_FOM_000000000184	9.8554	3886	0.0000	100.0000	3886	191	192	0.3464	10	3.41
T3_FOM_000000000185	9.1369	5638	0.0000	100.0000	5638	259	256	0.3335	9	3.87
T3_FOM_000000000186	8.9645	3802	0.0000	100.0000	3802	169	172	0.3529	8	3.95
T3_FOM_000000000187	6.5062	1122	0.0000	100.0000	1122	34	39	0.3345	6	2.94
T3_FOM_000000000188	557.6481	13965	0.0000	100.0000	13965	39048	38841	0.4208	582	103.00
T3_FOM_000000000189	8.9559	1495	0.0000	99.5318	1488	65	69	0.2657	9	3.87
T3_FOM_000000000190	12.9917	4953	0.0000	100.0000	4953	320	324	0.3355	10	11.48
T3_FOM_000000000191	9.7245	14685	0.0000	100.0000	14685	711	717	0.2801	10	3.61
T3_FOM_000000000192	17.8779	8149	0.0000	100.0000	8149	737	725	0.3678	11	20.22
T3_FOM_000000000193	7.7998	1913	0.0000	100.0000	1913	74	75	0.3489	7	3.81
T3_FOM_000000000194	9.8617	1894	0.0000	100.0000	1894	95	92	0.3998	10	3.74
T3_FOM_000000000195	7.9891	4871	0.0000	99.9384	4868	193	196	0.3130	8	2.58
T3_FOM_000000000196	9.3110	9749	0.0000	100.0000	9749	453	455	0.3194	9	3.38
T3_FOM_000000000197	6.2657	1261	0.0000	96.5107	1217	39	40	0.3262	6	2.95
T3_FOM_000000000198	16.3972	5833	0.0000	99.8971	5827	476	481	0.3113	17	6.47
T3_FOM_000000000199	12.1177	1470	0.0000	99.5918	1464	91	87	0.3567	12	3.66
T3_FOM_000000000200	7.7894	1809	0.0000	97.5124	1764	72	69	0.2669	7	4.51
T3_FOM_000000000201	9.8044	16540	0.0000	100.0000	16540	809	813	0.3448	10	3.23
T3_FOM_000000000202	8.8235	1609	0.0000	100.0000	1609	64	78	0.3018	8	3.92
T3_FOM_000000000203	8.4417	3342	0.0000	100.0000	3342	140	142	0.3461	8	3.40
T3_FOM_000000000204	11.1800	1522	0.0000	99.8686	1520	91	79	0.2399	12	3.50
T3_FOM_000000000205	9.2300	6305	0.0000	100.0000	6305	290	292	0.3288	9	3.40
T3_FOM_000000000206	9.5106	6254	0.0000	99.9201	6249	300	295	0.2981	9	3.80
T3_FOM_000000000207	8.6063	8958	0.0000	100.0000	8958	381	390	0.3311	8	3.11
T3_FOM_000000000208	7.7891	1195	0.0000	100.0000	1195	45	48	0.3499	8	2.73
T3_FOM_000000000209	8.2372	2998	0.0000	100.0000	2998	124	123	0.3505	8	2.06
T3_FOM_000000000210	8.1589	1422	0.0000	100.0000	1422	59	57	0.2976	8	2.84
T3_FOM_000000000211	14.1705	4312	0.0000	98.2607	4237	323	288	0.4691	14	6.06
T3_FOM_000000000212	12.0230	2262	0.0000	100.0000	2262	139	133	0.3087	12	4.10
T3_FOM_000000000213	8.4058	2760	0.0000	100.0000	2760	111	121	0.3009	8	3.27
T3_FOM_000000000214	7.9199	1149	0.0000	100.0000	1149	46	45	0.3643	7	4.60
T3_FOM_000000000215	15.4343	1529	0.0000	99.7384	1525	124	112	0.3212	16	6.54
T3_FOM_000000000216	21.1679	2597	0.0000	100.0000	2597	268	282	0.4057	22	5.67
T3_FOM_000000000217	10.0443	2122	0.0000	98.3506	2087	106	107	0.3536	10	4.42
T3_FOM_000000000218	18.7298	1499	0.0000	100.0000	1499	144	137	0.3447	18	10.02
T3_FOM_000000000219	8.6692	3011	0.0000	100.0000	3011	131	130	0.2951	8	3.80
T3_FOM_000000000220	18.9425	2607	0.0000	100.0000	2607	250	244	0.3770	14	17.79
T3_FOM_000000000221	10.7491	1339	0.0000	100.0000	1339	69	75	0.2868	11	5.01
T3_FOM_000000000222	8.4130	1046	0.0000	100.0000	1046	43	45	0.3418	9	2.74
T3_FOM_000000000223	10.8186	4069	0.0000	100.0000	4069	214	226	0.3499	9	7.47
T3_FOM_000000000224	6.6451	1640	0.0000	100.0000	1640	57	52	0.3391	7	2.46
T3_FOM_000000000225	10.7365	3845	0.0000	100.0000	3845	209	204	0.3479	10	3.96
T3_FOM_000000000226	9.6391	19282	0.0000	100.0000	19282	930	929	0.3286	10	3.74
T3_FOM_000000000227	7.1415	2198	0.0000	100.0000	2198	79	78	0.2773	7	2.64
T3_FOM_000000000228	7.4987	3000	0.0000	100.0000	3000	117	108	0.3698	7	2.94
T3_FOM_000000000229	11.6502	1012	0.0000	99.9012	1011	59	59	0.3371	11	5.22
T3_FOM_000000000230	9.0754	4364	0.0000	99.7021	4351	198	198	0.3152	9	3.57
T3_FOM_000000000231	6.5198	1008	0.0000	100.0000	1008	35	31	0.3355	7	3.32
T3_FOM_000000000232	11.8594	1053	0.0000	99.9050	1052	58	67	0.2791	12	4.79
T3_FOM_000000000233	29.4505	3911	0.0000	100.0000	3911	596	557	0.3679	15	34.29
T3_FOM_000000000234	8.1389	1757	0.0000	99.5447	1749	69	74	0.3573	8	3.55
T3_FOM_000000000235	9.5461	2397	0.0000	99.7914	2392	118	111	0.3700	9	5.51
T3_FOM_000000000236	9.3491	4280	0.0000	100.0000	4280	202	199	0.2424	8	5.31
T3_FOM_000000000237	10.2780	2374	0.0000	100.0000	2374	121	123	0.3618	10	4.13
T3_FOM_000000000238	30.2544	1073	0.0000	92.3579	991	163	161	0.3549	33	20.00
T3_FOM_000000000239	11.3350	2170	0.0000	100.0000	2170	127	119	0.3990	11	5.22
T3_FOM_000000000240	3.4150	1489	0.0000	100.0000	1489	25	26	0.2935	3	1.38
T3_FOM_000000000241	30.2101	6197	0.0000	100.0000	6197	893	988	0.4009	27	26.17
T3_FOM_000000000242	5.7331	1169	0.0000	99.7434	1166	33	34	0.2619	6	1.84
T3_FOM_000000000243	10.1836	2750	0.0000	100.0000	2750	136	144	0.3531	10	3.69
T3_FOM_000000000244	9.0374	4790	0.0000	100.0000	4790	220	213	0.3155	9	2.98
T3_FOM_000000000245	9.7287	12230	0.0000	99.9918	12229	596	594	0.3606	9	3.14
T3_FOM_000000000246	8.4139	3433	0.0000	100.0000	3433	146	143	0.3430	8	3.01
T3_FOM_000000000247	10.3263	1094	0.0000	100.0000	1094	59	54	0.4801	10	3.35
T3_FOM_000000000248	9.4630	4419	0.0000	100.0000	4419	208	210	0.3256	9	3.07
T3_FOM_000000000249	10.5076	1180	0.0000	99.8305	1178	60	64	0.3314	10	5.02
T3_FOM_000000000250	8.6739	9136	0.0000	100.0000	9136	399	394	0.3342	8	3.72
T3_FOM_000000000251	8.4253	1780	0.0000	99.8876	1778	75	75	0.3336	9	2.93
T3_FOM_000000000252	26.3298	2289	0.0000	100.0000	2289	300	303	0.4062	18	22.75
T3_FOM_000000000253	13.6410	1184	0.0000	100.0000	1184	80	82	0.5281	13	6.02
T3_FOM_000000000254	10.9451	3938	0.0000	100.0000	3938	225	206	0.4156	10	5.97
T3_FOM_000000000255	7.2560	1047	0.0000	100.0000	1047	35	41	0.2876	8	2.60
T3_FOM_000000000256	8.7411	4357	0.0000	99.9541	4355	188	193	0.3417	8	3.42
T3_FOM_000000000257	5.1811	1099	0.0000	100.0000	1099	28	29	0.3389	5	1.60
T3_FOM_000000000258	7.9504	5484	0.0000	100.0000	5484	222	214	0.2743	8	3.22
T3_FOM_000000000259	20.1682	1106	0.0000	100.0000	1106	119	104	0.3304	11	17.27
T3_FOM_000000000260	9.9901	6987	0.0000	99.9714	6985	345	353	0.3426	10	4.01
T3_FOM_000000000261	9.3253	2327	0.0000	100.0000	2327	109	108	0.3324	9	2.76
T3_FOM_000000000262	5.4186	1622	0.0000	100.0000	1622	43	45	0.3808	5	2.21
T3_FOM_000000000263	14.3767	1569	0.0000	99.2989	1558	124	102	0.3526	10	14.51
T3_FOM_000000000264	9.8150	1243	0.0000	100.0000	1243	63	59	0.3784	10	3.81
T3_FOM_000000000265	9.3896	5911	0.0000	100.0000	5911	279	276	0.3583	9	3.54
T3_FOM_000000000266	9.1789	1722	0.0000	98.2578	1692	76	82	0.3199	9	3.41
T3_FOM_000000000267	7.7003	1208	0.0000	99.9172	1207	46	47	0.3138	8	2.64
T3_FOM_000000000268	10.8635	7610	0.0000	100.0000	7610	414	413	0.3456	11	3.94
T3_FOM_000000000269	18.7047	1287	0.0000	99.9223	1286	123	118	0.5658	13	13.76
T3_FOM_000000000270	9.8537	1634	0.0000	100.0000	1634	77	84	0.3293	10	4.81
T3_FOM_000000000271	8.0976	2285	0.0000	98.9059	2260	92	93	0.3188	8	3.29
T3_FOM_000000000272	55.7203	1362	0.0000	99.8532	1360	391	367	0.3437	33	57.88
T3_FOM_000000000273	8.2377	3786	0.0000	99.7623	3777	158	154	0.2697	8	2.92
T3_FOM_000000000274	15.6660	3868	0.0000	100.0000	3868	321	285	0.3440	11	19.25
T3_FOM_000000000275	10.7538	1718	0.0000	99.0687	1702	101	84	0.3352	11	3.87
T3_FOM_000000000276	9.9833	2033	0.0000	100.0000	2033	104	99	0.3614	10	4.13
T3_FOM_000000000277	17.8521	1785	0.0000	99.9440	1784	163	155	0.3351	19	6.79
T3_FOM_000000000278	16.9159	7733	0.0000	99.8707	7723	650	658	0.3376	17	6.17
T3_FOM_000000000279	9.5753	5562	0.0000	100.0000	5562	270	263	0.3745	9	3.23
T3_FOM_000000000280	9.1850	8263	0.0000	99.9879	8262	382	377	0.3209	9	3.54
T3_FOM_000000000281	8.8267	7159	0.0000	99.9721	7157	317	315	0.3512	8	3.25
T3_FOM_000000000282	10.2273	4307	0.0000	99.9303	4304	220	220	0.3158	10	4.02
T3_FOM_000000000283	13.0103	2143	0.0000	100.0000	2143	128	151	0.2967	11	9.37
T3_FOM_000000000284	9.8201	2830	0.0000	98.5512	2789	142	136	0.3240	9	4.02
T3_FOM_000000000285	10.7219	3467	0.0000	98.5001	3415	181	191	0.3300	11	3.88
T3_FOM_000000000286	10.8523	1456	0.0000	99.1071	1443	81	77	0.4191	11	4.46
T3_FOM_000000000287	7.6711	2788	0.0000	99.8565	2784	110	103	0.2815	8	3.46
T3_FOM_000000000288	10.9958	5475	0.0000	99.7991	5464	295	307	0.3518	11	4.17
