module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00366	T3_FAC_000000007538	C10-C20 isoprenoid biosynthesis, plants	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K14066 K00787 K13789"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K13789,K13789,K13789	235225,235224,235221	K13789 is present in multiple modules: M00364/M00366
M00081	T3_FAC_000000065422	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	4	K01051,K01051,K01051,K01051	136411,136414,136413,136412	None
M00081	T3_FAC_000000125332	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	329137,329139	None
M00846	T3_FAC_000000131521	Siroheme biosynthesis, glutamyl-tRNA => siroheme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02492 K01845 K01698 K01749 (K01719,K13542,K13543) (K02302,(K00589,K02303,K02496,K13542,K13543)+(K02304,(K24866+K03794)))"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01749	6066	K01749 is present in multiple modules: M00846/M00868/M00121/M00926
M00868	T3_FAC_000000131521	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00643 K01698 K01749 K01719 K01599 K00228 K00231 K01772"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01749	6066	K01749 is present in multiple modules: M00846/M00868/M00121/M00926
M00121	T3_FAC_000000131521	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K01749	6066	K01749 is present in multiple modules: M00846/M00868/M00121/M00926
M00926	T3_FAC_000000131521	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02492 K01845 K01698 K01749 (K01719,K13542) K01599 K00231 K01772 K00435"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01749	6066	K01749 is present in multiple modules: M00846/M00868/M00121/M00926
M00570	T3_FAC_000000125750	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.2	False	0.2	False	1.0	K01754	1	K01754	316363	None
M00081	T3_FAC_000000122641	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	1	K01051	5656	None
M00081	T3_FAC_000000050149	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	1	K01051	306444	None
M00053	T3_FAC_000000097554	Deoxyribonucleotide biosynthesis, ADP/GDP/CDP/UDP => dATP/dGTP/dCTP/dUTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533)"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00526	340967	K00526 is present in multiple modules: M00053/M00938
M00938	T3_FAC_000000097554	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K00526	340967	K00526 is present in multiple modules: M00053/M00938
M00609	T3_FAC_000000092240	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00789	124901	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00034	T3_FAC_000000092240	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K00789	124901	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00035	T3_FAC_000000092240	Methionine degradation	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K00558,K17398,K17399) K01251 (K01697,K10150)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00789	124901	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00368	T3_FAC_000000092240	Ethylene biosynthesis, methionine => ethylene	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K01762,K20772) K05933"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00789	124901	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00953	T3_FAC_000000092240	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00789 K05953 K14271 K22374 K18054"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00789	124901	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00532	T3_FAC_000000010436	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 K14272 K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	1.0	K15919	1	K15919	349775	None
M00137	T3_FAC_000000014588	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K10775 K00487 K01904 K00660 K01859"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00660	44631	K00660 is present in multiple modules: M00137/M00940
M00940	T3_FAC_000000014588	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00660+K08243 K01859"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00660	44631	K00660 is present in multiple modules: M00137/M00940
M00050	T3_FAC_000000069767	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00088 K01951 K00942 (K00940,K18533)"	0.25	False	0.25	False	1.0	K01951	2	K01951,K01951	294863,294861	None
M00132	T3_FAC_000000110182	Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00913,K01765) K00915 K10572"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00913	1	K00913	138408	None
M00307	T3_FAC_000000077199	Pyruvate oxidation, pyruvate => acetyl-CoA	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"((K00163,K00161+K00162)+K00627+K00382-K13997),K00169+K00170+K00171+(K00172,K00189),K03737"	0.0	False	0.25	False	1.0	K00162	1	K00162	245044	None
M00001	T3_FAC_000000024915	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689,K01689	89944,89943	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00002	T3_FAC_000000024915	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01689,K01689	89944,89943	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00003	T3_FAC_000000024915	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01689,K01689	89944,89943	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00346	T3_FAC_000000024915	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689,K01689	89944,89943	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00001	T3_FAC_000000109393	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K15633,K15633	80806,80805	K15633 is present in multiple modules: M00001/M00002/M00003
M00002	T3_FAC_000000109393	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K15633,K15633	80806,80805	K15633 is present in multiple modules: M00001/M00002/M00003
M00003	T3_FAC_000000109393	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K15633,K15633	80806,80805	K15633 is present in multiple modules: M00001/M00002/M00003
M00881	T3_FAC_000000076176	Lipoic acid biosynthesis, plants and bacteria, octanoyl-ACP => dihydrolipoyl-E2/H	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03801 K03644"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K03644	225764	K03644 is present in multiple modules: M00881/M00882/M00883/M00884
M00882	T3_FAC_000000076176	Lipoic acid biosynthesis, eukaryotes, octanoyl-ACP => dihydrolipoyl-H	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K23735 K03644"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K03644	225764	K03644 is present in multiple modules: M00881/M00882/M00883/M00884
M00883	T3_FAC_000000076176	Lipoic acid biosynthesis, animals and bacteria, octanoyl-ACP => dihydrolipoyl-H => dihydrolipoyl-E2	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K23735,K23734) K03644 (K10105,K16869)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K03644	225764	K03644 is present in multiple modules: M00881/M00882/M00883/M00884
M00884	T3_FAC_000000076176	Lipoic acid biosynthesis, octanoyl-CoA => dihydrolipoyl-E2	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K23750 K03644"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K03644	225764	K03644 is present in multiple modules: M00881/M00882/M00883/M00884
M00145	T3_FAC_000000052337	NAD(P)H:quinone oxidoreductase, chloroplasts and cyanobacteria	Pathway modules	Energy metabolism	ATP synthesis	"K05574+K05582+K05581+K05579+K05572+K05580+K05578+K05576+K05577+K05575+K05573-K05583-K05584-K05585"	0.0	False	0.09090909090909091	False	1.0	K05573	2	K05573,K05573	103982,103983	None
M00039	T3_FAC_000000030677	Monolignol biosynthesis, phenylalanine/tyrosine => monolignol	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"(K10775,K13064) K00487 K01904 K13065 K09754 K00588 K09753 K09755 K13066 (K00083,K22395)"	0.1	False	0.1	False	1.0	K13065	1	K13065	103006	None
M00615	T3_FAC_000000102174	Nitrate assimilation	Signature modules	Module set	Metabolic capacity	"(K02575,K15576+K15577+K15578-K15579) M00531"	0.5	False	0.5	False	1.0	K02575	2	K02575,K02575	341161,341162	None
M00897	T3_FAC_000000071990	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03146 K03147 K14153 K22911 K00949"	0.2	False	0.2	False	1.0	K22911	3	K22911,K22911,K22911	313912,313914,313913	None
M00938	T3_FAC_000000102096	Pyrimidine deoxyribonucleotide biosynthesis, UDP => dTTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K00525+K00526,K10807+K10808) (K00940,K18533) K01520 (K00560,K13998,K03465) K00943"	0.2	False	0.2	False	1.0	K01520	1	K01520	226973	None
M00868	T3_FAC_000000004805	Heme biosynthesis, animals and fungi, glycine => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00643 K01698 K01749 K01719 K01599 K00228 K00231 K01772"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01772	25242	K01772 is present in multiple modules: M00868/M00121/M00926
M00121	T3_FAC_000000004805	Heme biosynthesis, plants and bacteria, glutamate => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01885 K02492 K01845 K01698 K01749 (K01719,K13542,K13543) K01599 (K00228,K02495) (K00230,K00231,K08973) K01772"	0.1	False	0.1	False	NA	No enzymes unique to module	NA	K01772	25242	K01772 is present in multiple modules: M00868/M00121/M00926
M00926	T3_FAC_000000004805	Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02492 K01845 K01698 K01749 (K01719,K13542) K01599 K00231 K01772 K00435"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01772	25242	K01772 is present in multiple modules: M00868/M00121/M00926
M00016	T3_FAC_000000028855	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01714	344287	K01714 is present in multiple modules: M00016/M00525/M00526/M00527
M00525	T3_FAC_000000028855	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01714	344287	K01714 is present in multiple modules: M00016/M00525/M00526/M00527
M00526	T3_FAC_000000028855	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K03340 (K01586,K12526)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01714	344287	K01714 is present in multiple modules: M00016/M00525/M00526/M00527
M00527	T3_FAC_000000028855	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K10206 K01778 (K01586,K12526)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01714	344287	K01714 is present in multiple modules: M00016/M00525/M00526/M00527
M00081	T3_FAC_000000033667	Pectin degradation	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01051 K01184 K01213"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01051	2	K01051,K01051	39200,39199	None
M00051	T3_FAC_000000048044	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.0	False	0.25	False	1.0	K00762	1	K00762	275098	None
M00154	T3_FAC_000000123242	Cytochrome c oxidase	Pathway modules	Energy metabolism	ATP synthesis	"(K02257+K02262+K02256+K02261+K02263+K02264+K02265+K02266+K02267+K02268+K02270-K02271+K02272-K02273+K02258+K02259+K02260)"	0.0	False	0.06666666666666667	False	1.0	K02259	3	K02259,K02259,K02259	11958,11957,11956	None
M00844	T3_FAC_000000086438	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01940,K01940	238823,238824	K01940 is present in multiple modules: M00844/M00845/M00029
M00845	T3_FAC_000000086438	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01940,K01940	238823,238824	K01940 is present in multiple modules: M00844/M00845/M00029
M00029	T3_FAC_000000086438	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01940,K01940	238823,238824	K01940 is present in multiple modules: M00844/M00845/M00029
M00065	T3_FAC_000000073291	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules	Glycan metabolism	Glycan biosynthesis	"(K03857+K03859+K03858+K03861+K03860+(K11001,K11002)-K09658) K03434 K05283 (K05284+K07541) K07542 K05285 K05286 (K05288+K05287) (K05310+K05287)"	0.0	False	0.05555555555555555	False	1.0	K05284	1	K05284	193923	None
M00793	T3_FAC_000000050058	dTDP-L-rhamnose biosynthesis	Pathway modules	Biosynthesis of terpenoids and polyketides	Polyketide sugar unit biosynthesis	"K00973 K01710 (K01790 K00067,K23987)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K01710	1	K01710	110418	None
M00855	T3_FAC_000000115936	Glycogen degradation, glycogen => glucose-6P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00688,K16153) (K01196,((K00705,K22451) (K02438,K01200))) (K15779,K01835,K15778)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00688	3	K00688,K00688,K00688	100418,100413,100414	None
M00116	T3_FAC_000000003827	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02552 K02551 K08680 K02549 K01911 K01661 K19222 K02548 K03183"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K19222	291818	K19222 is present in multiple modules: M00116/M00932
M00932	T3_FAC_000000003827	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02552 K02551 K08680 K02549,K14759) (K01911,K14760) K01661 (K19222,K12073) K23094 K17872 K23095"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K19222	291818	K19222 is present in multiple modules: M00116/M00932
M00065	T3_FAC_000000049025	GPI-anchor biosynthesis, core oligosaccharide	Pathway modules	Glycan metabolism	Glycan biosynthesis	"(K03857+K03859+K03858+K03861+K03860+(K11001,K11002)-K09658) K03434 K05283 (K05284+K07541) K07542 K05285 K05286 (K05288+K05287) (K05310+K05287)"	0.1111111111111111	False	0.1111111111111111	False	1.0	K05285	1	K05285	27196	None
M00854	T3_FAC_000000013921	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812)) (K00700,K16149)"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00975	690	K00975 is present in multiple modules: M00854/M00565
M00565	T3_FAC_000000013921	Trehalose biosynthesis, D-glucose 1P => trehalose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00975 K00703 (K00700,K16149) K01214 K06044 K01236"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00975	690	K00975 is present in multiple modules: M00854/M00565
M00019	T3_FAC_000000064884	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01652+(K01653,K11258) K00053 K01687 K00826"	0.0	False	0.125	False	NA	No enzymes unique to module	NA	K01653	149041	K01653 is present in multiple modules: M00019/M00570
M00570	T3_FAC_000000064884	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K01653	149041	K01653 is present in multiple modules: M00019/M00570
M00112	T3_FAC_000000094022	Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K09833 (K12502,K18534) K09834 K05928"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K12502,K12502	10660,10658	K12502 is present in multiple modules: M00112/M00933
M00933	T3_FAC_000000094022	Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K12501 K12502"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K12502,K12502	10660,10658	K12502 is present in multiple modules: M00112/M00933
M00137	T3_FAC_000000041974	Flavanone biosynthesis, phenylalanine => naringenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K10775 K00487 K01904 K00660 K01859"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01859	211885	K01859 is present in multiple modules: M00137/M00940
M00940	T3_FAC_000000041974	Flavanone biosynthesis, p-coumaroyl-CoA => liquiritigenin	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00660+K08243 K01859"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01859	211885	K01859 is present in multiple modules: M00137/M00940
M00415	T3_FAC_000000021930	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	2	K15397,K15397	184852,184853	None
